item_id,store_id,category,season,price,discount,days_on_rack,sold_quantity,sold_flag
Item_1695,Store_3,Lehenga,Wedding,6606,0.42,38,9,1
Item_1696,Store_14,Lehenga,Festive,7766,0.26,40,6,1
Item_1697,Store_16,Lehenga,Winter,1730,0.47,66,3,0
Item_1698,Store_10,Kurta,Winter,5890,0.4,5,4,0
Item_1699,Store_10,Sherwani,Summer,2648,0.35,119,3,0
Item_1700,Store_12,Sherwani,Winter,5228,0.0,89,4,0
Item_1701,Store_9,Kurta,Festive,3130,0.21,46,3,0
Item_1702,Store_1,Saree,Wedding,5366,0.1,5,5,1
Item_1703,Store_5,Sherwani,Winter,2506,0.46,100,6,1
Item_1704,Store_20,Lehenga,Summer,3158,0.09,88,8,1
Item_1705,Store_8,Saree,Festive,3916,0.14,58,2,0
Item_1706,Store_11,Saree,Summer,4229,0.26,51,6,1
Item_1707,Store_12,Sherwani,Winter,7265,0.13,104,4,0
Item_1708,Store_1,Saree,Winter,5136,0.1,43,5,1
Item_1709,Store_20,Saree,Summer,3689,0.3,34,5,1
Item_1710,Store_11,Sherwani,Festive,8190,0.04,11,7,1
Item_1711,Store_5,Sherwani,Winter,3810,0.03,26,7,1
Item_1712,Store_15,Saree,Wedding,7152,0.19,54,6,1
Item_1713,Store_5,Lehenga,Winter,1012,0.36,49,5,1
Item_1714,Store_12,Kurta,Festive,6938,0.28,78,2,0
Item_1715,Store_5,Saree,Winter,8999,0.21,76,0,0
Item_1716,Store_17,Saree,Summer,8219,0.28,95,4,0
Item_1717,Store_17,Lehenga,Winter,6328,0.18,14,4,0
Item_1718,Store_12,Saree,Winter,4621,0.47,18,2,0
Item_1719,Store_15,Saree,Festive,4683,0.03,50,5,1
Item_1720,Store_15,Kurta,Summer,8872,0.34,79,8,1
Item_1721,Store_6,Kurta,Festive,6310,0.45,10,5,1
Item_1722,Store_12,Kurta,Winter,1652,0.4,25,7,1
Item_1723,Store_20,Sherwani,Wedding,6799,0.09,66,7,1
Item_1724,Store_18,Sherwani,Winter,9812,0.15,101,6,1
Item_1725,Store_14,Kurta,Festive,4790,0.36,23,6,1
Item_1726,Store_2,Kurta,Wedding,2645,0.04,107,5,1
Item_1727,Store_9,Sherwani,Festive,5512,0.41,92,5,1
Item_1728,Store_5,Lehenga,Festive,5759,0.36,86,4,0
Item_1729,Store_20,Saree,Summer,6874,0.36,103,10,1
Item_1730,Store_1,Saree,Wedding,4688,0.05,66,2,0
Item_1731,Store_3,Kurta,Winter,8689,0.36,111,8,1
Item_1732,Store_6,Lehenga,Festive,2379,0.34,105,2,0
Item_1733,Store_5,Sherwani,Winter,5243,0.42,87,4,0
Item_1734,Store_5,Kurta,Summer,7507,0.02,57,7,1
Item_1735,Store_1,Lehenga,Summer,8819,0.01,28,3,0
Item_1736,Store_17,Lehenga,Wedding,9593,0.19,60,6,1
Item_1737,Store_19,Lehenga,Summer,3653,0.07,66,10,1
Item_1738,Store_14,Sherwani,Summer,6611,0.28,38,5,1
Item_1739,Store_12,Sherwani,Winter,7127,0.46,26,4,0
Item_1740,Store_10,Saree,Summer,4923,0.2,72,4,0
Item_1741,Store_20,Saree,Summer,9459,0.42,61,7,1
Item_1742,Store_18,Lehenga,Festive,6912,0.0,14,4,0
Item_1743,Store_11,Lehenga,Summer,6130,0.08,70,1,0
Item_1744,Store_2,Sherwani,Festive,6439,0.02,12,4,0
Item_1745,Store_18,Saree,Summer,8880,0.16,101,2,0
Item_1746,Store_7,Lehenga,Summer,7449,0.45,42,12,1
Item_1747,Store_15,Saree,Wedding,2725,0.05,111,4,0
Item_1748,Store_11,Saree,Wedding,8522,0.3,66,7,1
Item_1749,Store_18,Lehenga,Festive,5784,0.23,32,8,1
Item_1750,Store_12,Sherwani,Summer,2232,0.47,14,6,1
Item_1751,Store_6,Lehenga,Winter,9808,0.06,49,8,1
Item_1752,Store_20,Lehenga,Wedding,9338,0.11,69,4,0
Item_1753,Store_13,Saree,Winter,8446,0.01,102,1,0
Item_1754,Store_20,Lehenga,Wedding,5616,0.22,71,3,0
Item_1755,Store_16,Sherwani,Wedding,5725,0.14,13,4,0
Item_1756,Store_18,Lehenga,Summer,4677,0.43,9,4,0
Item_1757,Store_10,Sherwani,Wedding,7287,0.3,110,5,1
Item_1758,Store_8,Sherwani,Winter,9480,0.31,14,6,1
Item_1759,Store_18,Saree,Wedding,2409,0.27,16,7,1
Item_1760,Store_1,Kurta,Festive,9205,0.05,86,7,1
Item_1761,Store_8,Kurta,Summer,1256,0.22,62,2,0
Item_1762,Store_6,Saree,Summer,2721,0.5,25,6,1
Item_1763,Store_5,Lehenga,Festive,2423,0.42,25,6,1
Item_1764,Store_15,Saree,Festive,5953,0.45,69,4,0
Item_1765,Store_15,Sherwani,Festive,3990,0.41,7,6,1
Item_1766,Store_2,Kurta,Wedding,2195,0.05,73,8,1
Item_1767,Store_1,Saree,Summer,5559,0.11,93,6,1
Item_1768,Store_11,Lehenga,Festive,5365,0.0,68,2,0
Item_1769,Store_10,Saree,Wedding,2244,0.15,53,3,0
Item_1770,Store_18,Kurta,Festive,7766,0.05,76,9,1
Item_1771,Store_18,Saree,Winter,6302,0.24,21,6,1
Item_1772,Store_17,Saree,Winter,2306,0.34,77,8,1
Item_1773,Store_8,Kurta,Summer,3402,0.44,36,3,0
Item_1774,Store_15,Sherwani,Wedding,1496,0.37,74,5,1
Item_1775,Store_8,Sherwani,Winter,4399,0.47,117,9,1
Item_1776,Store_17,Kurta,Winter,1909,0.03,108,5,1
Item_1777,Store_12,Saree,Wedding,1372,0.01,25,2,0
Item_1778,Store_8,Kurta,Festive,7236,0.33,11,7,1
Item_1779,Store_14,Sherwani,Wedding,2344,0.14,11,2,0
Item_1780,Store_4,Lehenga,Festive,9515,0.13,115,2,0
Item_1781,Store_1,Saree,Winter,3431,0.17,107,6,1
Item_1782,Store_1,Sherwani,Winter,5670,0.13,31,5,1
Item_1783,Store_19,Saree,Winter,3784,0.26,12,7,1
Item_1784,Store_16,Kurta,Summer,2695,0.22,77,6,1
Item_1785,Store_14,Lehenga,Summer,2907,0.26,32,5,1
Item_1786,Store_16,Kurta,Summer,5814,0.34,83,7,1
Item_1787,Store_5,Lehenga,Wedding,1780,0.19,70,5,1
Item_1788,Store_9,Saree,Winter,2019,0.13,75,5,1
Item_1789,Store_2,Saree,Winter,2403,0.08,51,9,1
Item_1790,Store_18,Kurta,Wedding,2426,0.17,86,7,1
Item_1791,Store_6,Lehenga,Summer,9855,0.37,90,3,0
Item_1792,Store_9,Lehenga,Wedding,6868,0.38,118,7,1
Item_1793,Store_1,Saree,Summer,1010,0.33,14,6,1
Item_1794,Store_9,Kurta,Winter,7330,0.12,118,7,1
Item_1795,Store_16,Lehenga,Festive,3825,0.29,37,3,0
Item_1796,Store_13,Saree,Summer,8464,0.29,11,4,0
Item_1797,Store_9,Sherwani,Winter,4003,0.24,7,7,1
Item_1798,Store_13,Kurta,Winter,8195,0.27,18,8,1
Item_1799,Store_9,Sherwani,Festive,7720,0.25,48,5,1
Item_1800,Store_11,Kurta,Winter,4088,0.28,50,5,1
Item_1801,Store_4,Saree,Winter,2789,0.36,65,5,1
Item_1802,Store_2,Lehenga,Summer,4036,0.05,40,4,0
Item_1803,Store_6,Lehenga,Summer,8377,0.37,17,5,1
Item_1804,Store_14,Lehenga,Festive,8598,0.07,20,5,1
Item_1805,Store_4,Kurta,Festive,5838,0.03,84,3,0
Item_1806,Store_6,Saree,Winter,6872,0.49,9,3,0
Item_1807,Store_19,Sherwani,Summer,4653,0.48,93,3,0
Item_1808,Store_6,Saree,Festive,5299,0.03,42,3,0
Item_1809,Store_2,Sherwani,Festive,1973,0.22,106,6,1
Item_1810,Store_18,Kurta,Wedding,8083,0.09,54,6,1
Item_1811,Store_13,Kurta,Festive,6494,0.24,42,6,1
Item_1812,Store_9,Sherwani,Winter,4406,0.42,107,5,1
Item_1813,Store_19,Sherwani,Summer,6150,0.48,60,3,0
Item_1814,Store_13,Sherwani,Festive,4129,0.32,67,6,1
Item_1815,Store_11,Saree,Wedding,1104,0.18,52,6,1
Item_1816,Store_1,Sherwani,Summer,8433,0.3,109,5,1
Item_1817,Store_7,Kurta,Festive,8689,0.16,94,4,0
Item_1818,Store_15,Kurta,Wedding,4567,0.45,63,5,1
Item_1819,Store_1,Lehenga,Festive,5348,0.44,81,6,1
Item_1820,Store_12,Sherwani,Summer,5390,0.28,48,4,0
Item_1821,Store_7,Saree,Summer,7811,0.16,119,4,0
Item_1822,Store_15,Saree,Summer,2181,0.15,94,4,0
Item_1823,Store_19,Saree,Winter,5644,0.02,59,6,1
Item_1824,Store_1,Lehenga,Festive,6873,0.41,59,4,0
Item_1825,Store_17,Kurta,Winter,5394,0.23,5,3,0
Item_1826,Store_17,Saree,Summer,4534,0.16,12,4,0
Item_1827,Store_3,Kurta,Wedding,6844,0.24,8,6,1
Item_1828,Store_12,Lehenga,Festive,6939,0.41,89,4,0
Item_1829,Store_6,Sherwani,Winter,7475,0.06,90,3,0
Item_1830,Store_11,Sherwani,Festive,2774,0.43,119,6,1
Item_1831,Store_3,Sherwani,Wedding,9283,0.45,57,6,1
Item_1832,Store_8,Saree,Winter,1446,0.47,62,3,0
Item_1833,Store_14,Sherwani,Summer,1108,0.2,41,3,0
Item_1834,Store_14,Saree,Winter,4239,0.11,53,2,0
Item_1835,Store_10,Lehenga,Festive,6931,0.19,71,3,0
Item_1836,Store_2,Lehenga,Festive,5053,0.17,23,5,1
Item_1837,Store_14,Saree,Festive,5537,0.09,5,7,1
Item_1838,Store_9,Kurta,Festive,7361,0.3,33,3,0
Item_1839,Store_3,Sherwani,Summer,2245,0.24,91,3,0
Item_1840,Store_8,Sherwani,Winter,3720,0.43,37,6,1
Item_1841,Store_16,Sherwani,Summer,9469,0.02,56,7,1
Item_1842,Store_2,Saree,Summer,8741,0.32,45,3,0
Item_1843,Store_6,Lehenga,Summer,6105,0.38,27,6,1
Item_1844,Store_12,Sherwani,Festive,3922,0.38,9,8,1
Item_1845,Store_5,Lehenga,Festive,3513,0.44,75,3,0
Item_1846,Store_2,Sherwani,Festive,3801,0.36,61,3,0
Item_1847,Store_16,Sherwani,Winter,7981,0.46,10,5,1
Item_1848,Store_5,Saree,Wedding,9221,0.17,53,5,1
Item_1849,Store_15,Kurta,Festive,7502,0.25,26,7,1
Item_1850,Store_12,Saree,Winter,7038,0.01,117,9,1
Item_1851,Store_4,Sherwani,Festive,7229,0.0,81,4,0
Item_1852,Store_15,Sherwani,Festive,1364,0.12,80,6,1
Item_1853,Store_11,Kurta,Summer,2800,0.05,8,6,1
Item_1854,Store_16,Lehenga,Summer,6958,0.13,76,5,1
Item_1855,Store_6,Lehenga,Summer,8436,0.09,68,6,1
Item_1856,Store_14,Sherwani,Winter,5793,0.01,41,10,1
Item_1857,Store_18,Lehenga,Wedding,9160,0.45,35,4,0
Item_1858,Store_12,Sherwani,Wedding,1179,0.0,41,3,0
Item_1859,Store_11,Kurta,Winter,4873,0.37,49,8,1
Item_1860,Store_13,Kurta,Festive,4960,0.08,94,6,1
Item_1861,Store_11,Sherwani,Winter,2186,0.46,111,7,1
Item_1862,Store_16,Kurta,Festive,1773,0.45,12,5,1
Item_1863,Store_15,Saree,Winter,5460,0.33,44,6,1
Item_1864,Store_15,Saree,Winter,1352,0.34,101,2,0
Item_1865,Store_4,Kurta,Winter,7943,0.0,113,4,0
Item_1866,Store_11,Sherwani,Wedding,6202,0.49,97,4,0
Item_1867,Store_19,Sherwani,Summer,6344,0.44,9,5,1
Item_1868,Store_15,Kurta,Winter,5507,0.45,32,6,1
Item_1869,Store_4,Lehenga,Wedding,5830,0.33,108,6,1
Item_1870,Store_13,Saree,Summer,1117,0.17,85,3,0
Item_1871,Store_19,Lehenga,Summer,1481,0.45,91,6,1
Item_1872,Store_2,Sherwani,Winter,5287,0.15,113,3,0
Item_1873,Store_14,Sherwani,Festive,7802,0.28,13,7,1
Item_1874,Store_4,Lehenga,Festive,9298,0.05,6,3,0
Item_1875,Store_16,Kurta,Festive,5477,0.46,67,6,1
Item_1876,Store_20,Lehenga,Winter,7533,0.07,100,9,1
Item_1877,Store_14,Lehenga,Festive,1243,0.11,55,3,0
Item_1878,Store_15,Saree,Wedding,8012,0.28,117,5,1
Item_1879,Store_3,Saree,Wedding,1865,0.38,35,7,1
Item_1880,Store_8,Lehenga,Wedding,6329,0.31,11,2,0
Item_1881,Store_16,Lehenga,Wedding,1603,0.12,34,4,0
Item_1882,Store_10,Sherwani,Summer,6756,0.0,62,4,0
Item_1883,Store_4,Saree,Wedding,5018,0.38,7,12,1
Item_1884,Store_18,Saree,Festive,6192,0.49,55,3,0
Item_1885,Store_2,Sherwani,Winter,3015,0.4,119,4,0
Item_1886,Store_17,Kurta,Festive,4380,0.23,60,7,1
Item_1887,Store_13,Saree,Wedding,4770,0.45,77,6,1
Item_1888,Store_4,Saree,Summer,6829,0.2,14,9,1
Item_1889,Store_11,Kurta,Wedding,2613,0.26,65,6,1
Item_1890,Store_7,Saree,Winter,2879,0.24,114,3,0
Item_1891,Store_12,Saree,Festive,6372,0.22,54,3,0
Item_1892,Store_10,Kurta,Winter,5108,0.39,51,1,0
Item_1893,Store_7,Kurta,Winter,9978,0.26,94,4,0
Item_1894,Store_13,Lehenga,Winter,1148,0.16,5,4,0
Item_1895,Store_7,Sherwani,Festive,2754,0.13,98,2,0
Item_1896,Store_17,Sherwani,Wedding,8378,0.02,61,2,0
Item_1897,Store_10,Kurta,Winter,7681,0.29,42,8,1
Item_1898,Store_10,Kurta,Festive,4756,0.11,66,8,1
Item_1899,Store_4,Saree,Summer,6392,0.07,83,6,1
Item_1900,Store_20,Lehenga,Festive,4052,0.33,93,7,1
Item_1901,Store_4,Lehenga,Summer,6692,0.34,74,1,0
Item_1902,Store_7,Kurta,Festive,5218,0.38,86,6,1
Item_1903,Store_1,Saree,Wedding,5803,0.25,69,5,1
Item_1904,Store_12,Saree,Winter,3377,0.45,66,7,1
Item_1905,Store_13,Sherwani,Wedding,6086,0.47,60,11,1
Item_1906,Store_10,Sherwani,Festive,4182,0.4,71,1,0
Item_1907,Store_15,Saree,Winter,4160,0.32,21,5,1
Item_1908,Store_13,Sherwani,Summer,7576,0.15,116,5,1
Item_1909,Store_9,Kurta,Festive,9903,0.49,12,5,1
Item_1910,Store_9,Saree,Winter,3586,0.14,64,3,0
Item_1911,Store_15,Sherwani,Summer,3648,0.1,117,4,0
Item_1912,Store_10,Lehenga,Summer,8313,0.22,44,6,1
Item_1913,Store_10,Saree,Wedding,2717,0.03,85,7,1
Item_1914,Store_8,Saree,Festive,6308,0.49,93,7,1
Item_1915,Store_16,Lehenga,Summer,8407,0.29,66,2,0
Item_1916,Store_17,Kurta,Winter,1870,0.28,45,5,1
Item_1917,Store_5,Lehenga,Summer,4574,0.33,16,8,1
Item_1918,Store_4,Saree,Summer,6827,0.25,97,6,1
Item_1919,Store_18,Kurta,Wedding,8986,0.02,93,8,1
Item_1920,Store_19,Sherwani,Wedding,9462,0.31,119,4,0
Item_1921,Store_4,Sherwani,Winter,9741,0.36,104,4,0
Item_1922,Store_7,Sherwani,Wedding,6769,0.21,58,3,0
Item_1923,Store_10,Saree,Summer,6733,0.38,93,2,0
Item_1924,Store_18,Lehenga,Summer,4240,0.11,97,4,0
Item_1925,Store_19,Kurta,Wedding,5893,0.11,15,5,1
Item_1926,Store_4,Sherwani,Summer,1886,0.08,64,5,1
Item_1927,Store_10,Kurta,Summer,6854,0.19,72,3,0
Item_1928,Store_1,Saree,Winter,6318,0.42,82,4,0
Item_1929,Store_18,Sherwani,Wedding,3258,0.41,50,3,0
Item_1930,Store_5,Saree,Summer,5382,0.19,42,9,1
Item_1931,Store_15,Lehenga,Wedding,2785,0.29,65,2,0
Item_1932,Store_17,Saree,Winter,8727,0.36,21,7,1
Item_1933,Store_3,Saree,Wedding,1295,0.12,70,5,1
Item_1934,Store_12,Lehenga,Summer,3597,0.08,76,6,1
Item_1935,Store_2,Kurta,Wedding,1680,0.49,40,5,1
Item_1936,Store_1,Lehenga,Summer,5890,0.31,78,11,1
Item_1937,Store_17,Lehenga,Summer,5298,0.49,11,3,0
Item_1938,Store_16,Saree,Summer,1324,0.17,104,3,0
Item_1939,Store_5,Kurta,Winter,8952,0.35,20,5,1
Item_1940,Store_15,Sherwani,Wedding,1986,0.11,18,5,1
Item_1941,Store_3,Lehenga,Winter,4118,0.13,84,3,0
Item_1942,Store_7,Kurta,Wedding,1760,0.26,29,6,1
Item_1943,Store_11,Lehenga,Winter,8758,0.16,109,5,1
Item_1944,Store_10,Lehenga,Festive,1906,0.08,8,6,1
Item_1945,Store_9,Lehenga,Summer,6499,0.13,33,2,0
Item_1946,Store_14,Lehenga,Summer,1364,0.02,60,5,1
Item_1947,Store_13,Saree,Winter,8769,0.35,10,6,1
Item_1948,Store_2,Kurta,Festive,4413,0.25,5,2,0
Item_1949,Store_3,Kurta,Summer,9027,0.05,43,8,1
Item_1950,Store_7,Kurta,Wedding,8939,0.09,5,5,1
Item_1951,Store_18,Lehenga,Winter,4081,0.05,119,5,1
Item_1952,Store_3,Saree,Summer,6448,0.31,108,12,1
Item_1953,Store_10,Lehenga,Summer,4258,0.05,67,4,0
Item_1954,Store_7,Lehenga,Winter,3107,0.38,61,7,1
Item_1955,Store_9,Kurta,Winter,8928,0.01,71,5,1
Item_1956,Store_17,Lehenga,Wedding,3933,0.12,69,3,0
Item_1957,Store_11,Sherwani,Wedding,3829,0.45,69,8,1
Item_1958,Store_7,Lehenga,Summer,9633,0.36,107,3,0
Item_1959,Store_14,Sherwani,Summer,6006,0.04,25,3,0
Item_1960,Store_19,Lehenga,Winter,2559,0.41,113,6,1
Item_1961,Store_4,Saree,Summer,2741,0.25,34,4,0
Item_1962,Store_6,Saree,Summer,6830,0.42,100,7,1
Item_1963,Store_10,Kurta,Winter,8523,0.3,37,5,1
Item_1964,Store_7,Lehenga,Summer,1625,0.34,52,4,0
Item_1965,Store_13,Sherwani,Summer,2690,0.5,26,3,0
Item_1966,Store_14,Sherwani,Festive,9282,0.12,98,3,0
Item_1967,Store_4,Lehenga,Wedding,7310,0.31,58,6,1
Item_1968,Store_8,Sherwani,Winter,4006,0.23,114,4,0
Item_1969,Store_5,Saree,Festive,5302,0.02,8,3,0
Item_1970,Store_1,Sherwani,Wedding,2088,0.01,91,7,1
Item_1971,Store_4,Kurta,Wedding,7007,0.06,59,2,0
Item_1972,Store_3,Saree,Wedding,5611,0.32,48,7,1
Item_1973,Store_9,Saree,Festive,8928,0.28,93,3,0
Item_1974,Store_8,Saree,Festive,5490,0.28,16,6,1
Item_1975,Store_1,Lehenga,Wedding,9378,0.02,85,5,1
Item_1976,Store_6,Lehenga,Summer,2597,0.23,83,4,0
Item_1977,Store_9,Saree,Summer,4747,0.46,78,3,0
Item_1978,Store_7,Lehenga,Festive,3670,0.2,103,4,0
Item_1979,Store_4,Sherwani,Festive,9431,0.31,56,6,1
Item_1980,Store_13,Lehenga,Festive,3580,0.39,97,6,1
Item_1981,Store_17,Lehenga,Wedding,8432,0.39,80,3,0
Item_1982,Store_2,Saree,Summer,9330,0.26,69,3,0
Item_1983,Store_5,Kurta,Festive,3506,0.43,69,4,0
Item_1984,Store_12,Kurta,Festive,5725,0.2,14,7,1
Item_1985,Store_8,Kurta,Winter,5300,0.44,22,5,1
Item_1986,Store_6,Sherwani,Wedding,9759,0.12,51,6,1
Item_1987,Store_8,Lehenga,Winter,8002,0.14,70,4,0
Item_1988,Store_18,Kurta,Summer,7131,0.03,53,2,0
Item_1989,Store_3,Saree,Winter,9831,0.4,76,4,0
Item_1990,Store_12,Kurta,Winter,5537,0.21,26,6,1
Item_1991,Store_3,Kurta,Winter,3335,0.11,90,6,1
Item_1992,Store_6,Lehenga,Wedding,5321,0.12,30,7,1
Item_1993,Store_2,Lehenga,Summer,3985,0.45,94,6,1
Item_1994,Store_12,Lehenga,Winter,1559,0.42,13,2,0
Item_1995,Store_2,Sherwani,Wedding,1713,0.28,25,6,1
Item_1996,Store_6,Sherwani,Summer,5593,0.31,99,5,1
Item_1997,Store_17,Kurta,Festive,4988,0.24,67,3,0
Item_1998,Store_3,Lehenga,Winter,7203,0.2,111,6,1
Item_1999,Store_2,Kurta,Summer,1256,0.46,10,6,1
Item_2000,Store_20,Saree,Winter,9768,0.06,18,11,1
Item_2001,Store_8,Saree,Festive,1037,0.21,37,5,1
Item_2002,Store_12,Lehenga,Summer,9652,0.17,75,7,1
Item_2003,Store_4,Lehenga,Wedding,2832,0.25,28,5,1
Item_2004,Store_5,Saree,Summer,8600,0.23,77,4,0
Item_2005,Store_13,Lehenga,Wedding,6167,0.26,79,1,0
Item_2006,Store_15,Sherwani,Summer,1432,0.07,91,7,1
Item_2007,Store_16,Sherwani,Wedding,5151,0.26,116,5,1
Item_2008,Store_10,Lehenga,Festive,7411,0.12,55,4,0
Item_2009,Store_16,Saree,Festive,2751,0.09,6,6,1
Item_2010,Store_12,Kurta,Festive,5997,0.03,19,1,0
Item_2011,Store_17,Lehenga,Summer,6720,0.38,39,3,0
Item_2012,Store_16,Lehenga,Festive,8616,0.21,40,5,1
Item_2013,Store_12,Kurta,Winter,1256,0.31,96,8,1
Item_2014,Store_8,Lehenga,Festive,1671,0.36,43,5,1
Item_2015,Store_20,Kurta,Wedding,1489,0.34,112,2,0
Item_2016,Store_3,Saree,Wedding,7889,0.24,8,11,1
Item_2017,Store_16,Sherwani,Wedding,3096,0.19,68,8,1
Item_2018,Store_13,Saree,Summer,2682,0.19,78,3,0
Item_2019,Store_19,Sherwani,Winter,3460,0.32,10,7,1
Item_2020,Store_8,Kurta,Festive,5529,0.25,61,5,1
Item_2021,Store_5,Sherwani,Winter,6121,0.42,34,3,0
Item_2022,Store_20,Saree,Winter,2975,0.44,114,10,1
Item_2023,Store_8,Sherwani,Wedding,4216,0.09,103,6,1
Item_2024,Store_12,Kurta,Wedding,5515,0.07,117,7,1
Item_2025,Store_1,Sherwani,Wedding,6692,0.32,111,2,0
Item_2026,Store_20,Lehenga,Summer,5939,0.15,78,4,0
Item_2027,Store_6,Saree,Winter,6563,0.01,100,8,1
Item_2028,Store_18,Lehenga,Winter,3963,0.44,110,6,1
Item_2029,Store_8,Kurta,Summer,5529,0.11,110,4,0
Item_2030,Store_7,Sherwani,Summer,7786,0.46,71,7,1
Item_2031,Store_1,Lehenga,Summer,7200,0.36,94,5,1
Item_2032,Store_16,Lehenga,Winter,1976,0.38,19,5,1
Item_2033,Store_12,Sherwani,Winter,8345,0.1,21,4,0
Item_2034,Store_6,Sherwani,Wedding,1045,0.12,95,7,1
Item_2035,Store_20,Saree,Wedding,2193,0.26,22,7,1
Item_2036,Store_2,Lehenga,Winter,5512,0.09,119,5,1
Item_2037,Store_14,Lehenga,Wedding,5943,0.15,23,2,0
Item_2038,Store_4,Kurta,Summer,7282,0.16,80,5,1
Item_2039,Store_1,Saree,Festive,1246,0.08,92,1,0
Item_2040,Store_18,Kurta,Wedding,4219,0.1,73,3,0
Item_2041,Store_13,Lehenga,Winter,9983,0.39,28,11,1
Item_2042,Store_2,Kurta,Wedding,1636,0.08,95,4,0
Item_2043,Store_9,Lehenga,Wedding,4775,0.01,52,6,1
Item_2044,Store_2,Lehenga,Wedding,3421,0.31,34,5,1
Item_2045,Store_9,Kurta,Festive,5183,0.49,19,11,1
Item_2046,Store_1,Kurta,Summer,1712,0.17,51,5,1
Item_2047,Store_11,Sherwani,Winter,6845,0.06,106,7,1
Item_2048,Store_3,Sherwani,Festive,6323,0.29,48,6,1
Item_2049,Store_20,Sherwani,Winter,7032,0.45,102,6,1
Item_2050,Store_4,Lehenga,Winter,4644,0.39,31,7,1
Item_2051,Store_18,Kurta,Winter,8773,0.31,88,6,1
Item_2052,Store_6,Saree,Festive,3108,0.16,68,5,1
Item_2053,Store_3,Lehenga,Summer,4614,0.27,45,2,0
Item_2054,Store_11,Saree,Winter,7957,0.05,100,3,0
Item_2055,Store_15,Kurta,Summer,6279,0.34,72,2,0
Item_2056,Store_5,Lehenga,Summer,5332,0.36,9,4,0
Item_2057,Store_20,Saree,Wedding,4900,0.48,57,6,1
Item_2058,Store_10,Saree,Festive,8939,0.13,12,2,0
Item_2059,Store_12,Sherwani,Festive,7963,0.01,26,6,1
Item_2060,Store_15,Sherwani,Wedding,5568,0.27,110,6,1
Item_2061,Store_17,Sherwani,Wedding,8838,0.35,11,7,1
Item_2062,Store_10,Lehenga,Summer,2845,0.4,26,5,1
Item_2063,Store_6,Kurta,Winter,1382,0.1,50,2,0
Item_2064,Store_18,Kurta,Festive,5112,0.13,34,2,0
Item_2065,Store_13,Sherwani,Winter,8069,0.26,105,7,1
Item_2066,Store_3,Sherwani,Winter,4810,0.17,20,3,0
Item_2067,Store_10,Sherwani,Wedding,2509,0.43,83,8,1
Item_2068,Store_14,Saree,Winter,8573,0.24,9,3,0
Item_2069,Store_6,Sherwani,Summer,2578,0.4,71,3,0
Item_2070,Store_3,Saree,Wedding,1879,0.29,27,6,1
Item_2071,Store_16,Kurta,Winter,3162,0.39,65,6,1
Item_2072,Store_7,Lehenga,Wedding,8714,0.17,78,4,0
Item_2073,Store_20,Lehenga,Summer,2359,0.42,9,5,1
Item_2074,Store_14,Lehenga,Summer,5431,0.14,27,7,1
Item_2075,Store_9,Lehenga,Winter,9148,0.27,83,5,1
Item_2076,Store_15,Saree,Wedding,4960,0.11,86,5,1
Item_2077,Store_3,Saree,Winter,4811,0.24,29,5,1
Item_2078,Store_2,Sherwani,Winter,5242,0.16,12,4,0
Item_2079,Store_2,Saree,Wedding,5217,0.13,99,6,1
Item_2080,Store_3,Sherwani,Winter,1080,0.48,25,2,0
Item_2081,Store_18,Sherwani,Summer,3732,0.08,6,4,0
Item_2082,Store_14,Lehenga,Wedding,8833,0.39,26,5,1
Item_2083,Store_20,Saree,Wedding,3709,0.49,76,7,1
Item_2084,Store_18,Saree,Wedding,3422,0.01,91,3,0
Item_2085,Store_10,Sherwani,Wedding,4641,0.35,100,9,1
Item_2086,Store_2,Sherwani,Winter,1667,0.13,76,2,0
Item_2087,Store_1,Kurta,Winter,3496,0.02,72,3,0
Item_2088,Store_4,Kurta,Summer,4499,0.2,68,6,1
Item_2089,Store_14,Sherwani,Festive,9080,0.47,98,5,1
Item_2090,Store_1,Kurta,Festive,7823,0.01,23,7,1
Item_2091,Store_14,Kurta,Summer,2189,0.29,91,2,0
Item_2092,Store_16,Sherwani,Festive,7604,0.25,86,8,1
Item_2093,Store_14,Sherwani,Summer,9650,0.44,57,7,1
Item_2094,Store_20,Saree,Winter,2025,0.04,97,2,0
Item_2095,Store_3,Sherwani,Wedding,8785,0.34,91,6,1
Item_2096,Store_3,Sherwani,Wedding,1071,0.34,101,3,0
Item_2097,Store_9,Lehenga,Winter,6546,0.33,56,4,0
Item_2098,Store_6,Saree,Wedding,3685,0.47,51,5,1
Item_2099,Store_13,Saree,Wedding,8372,0.41,86,4,0
Item_2100,Store_2,Saree,Festive,2848,0.02,58,6,1
Item_2101,Store_8,Lehenga,Winter,3022,0.24,48,5,1
Item_2102,Store_2,Sherwani,Festive,7338,0.2,101,6,1
Item_2103,Store_4,Saree,Festive,4741,0.16,11,3,0
Item_2104,Store_15,Saree,Wedding,2298,0.23,119,4,0
Item_2105,Store_4,Kurta,Wedding,5102,0.19,96,3,0
Item_2106,Store_13,Saree,Winter,1904,0.22,5,4,0
Item_2107,Store_12,Sherwani,Wedding,4026,0.49,67,4,0
Item_2108,Store_13,Sherwani,Wedding,7709,0.04,107,5,1
Item_2109,Store_14,Kurta,Winter,5711,0.46,102,4,0
Item_2110,Store_20,Saree,Wedding,9021,0.24,43,6,1
